Date           Open    High    Low     Close   AdjCl   Volume
Nov 21, 2016   66.11   66.26   65.65   65.97   63.79   805100
Nov 18, 2016   64.93   65.94   64.71   65.85   63.67   957800
Nov 17, 2016   64.69   65.14   64.57   64.86   62.72   554600
Nov 16, 2016   64.42   64.95   64.15   64.71   62.57   1256600
Nov 15, 2016   64.82   64.91   63.60   64.48   62.35   1164900
Nov 14, 2016   66.62   66.66   64.57   64.73   62.59   1413300
Nov 11, 2016   66.98   67.32   65.87   66.44   64.24   889400
Nov 10, 2016   67.49   68.29   66.89   67.10   64.88   1211200
Nov 09, 2016   65.21   67.14   64.69   66.93   64.72   1034000
Nov 08, 2016   65.44   65.57   64.19   65.38   63.22   666500
Nov 07, 2016   65.33   65.57   65.04   65.46   63.30   684500
Nov 04, 2016   64.34   65.42   64.03   64.68   62.54   1268500
Nov 03, 2016   63.80   64.55   63.80   64.16   62.04   861700
Nov 02, 2016   63.65   64.05   63.53   63.76   61.65   699300
Nov 01, 2016   63.80   64.20   63.30   63.52   61.42   971600
Oct 31, 2016   64.13   64.27   63.83   63.97   61.86   677200
Oct 28, 2016   64.04   64.59   63.72   64.09   61.97   493900
Oct 27, 2016   64.55   64.55   63.32   63.95   61.84   1153100
Oct 26, 2016   65.22   66.61   64.28   64.69   62.55   1275300
Oct 25, 2016   66.40   66.81   66.06   66.36   64.17   1008900
Oct 24, 2016   66.26   66.77   66.20   66.30   64.11   499000
Oct 21, 2016   65.41   66.31   65.22   66.18   63.99   620300
Oct 20, 2016   66.53   66.58   65.63   65.73   63.56   557100
Oct 19, 2016   66.16   66.47   65.85   66.40   64.21   569600
Oct 18, 2016   66.79   67.18   66.11   66.21   64.02   394200
Oct 17, 2016   67.46   67.77   66.25   66.38   64.19   547700
Oct 14, 2016   67.41   67.42   66.96   67.24   65.02   603900
Oct 13, 2016   66.14   67.01   65.97   66.84   64.63   1269200
Oct 12, 2016   65.74   66.65   65.71   66.46   64.26   828700
Oct 11, 2016   66.16   66.86   65.54   65.94   63.76   949600
Oct 10, 2016   67.13   67.44   66.32   66.42   64.23   932600
Oct 07, 2016   67.47   67.47   66.47   67.03   64.81   488600
Oct 06, 2016   66.88   67.40   66.51   67.35   65.12   605900
Oct 05, 2016   66.80   67.13   66.61   66.87   64.66   822300
Oct 04, 2016   67.21   67.47   66.59   66.79   64.58   681700
Oct 03, 2016   67.28   67.69   66.77   67.05   64.83   995200
Sep 30, 2016   67.80   68.08   67.36   67.54   65.31   905300
Sep 29, 2016   68.31   68.68   67.00   67.48   65.25   889600
Sep 28, 2016   68.56   68.56   68.05   68.21   65.96   622100
Sep 27, 2016   68.74   69.00   68.52   68.55   66.28   806700
Sep 26, 2016   69.18   70.00   68.79   68.84   66.57   687800
Sep 23, 2016   69.79   70.56   68.93   69.46   67.16   1030200
Sep 22, 2016   71.00   71.01   70.38   70.44   68.11   501300
Sep 21, 2016   69.93   70.72   69.53   70.67   68.33   473200
Sep 20, 2016   70.10   70.45   69.36   69.62   67.32   706400
Sep 19, 2016   69.68   70.22   69.60   69.80   67.49   808000
Sep 16, 2016   69.11   69.62   68.65   69.47   67.17   959300
Sep 15, 2016   68.68   69.64   68.68   69.52   67.22   603900
Sep 14, 2016   68.83   69.25   68.62   68.69   66.42   768000
Sep 13, 2016   69.05   69.50   68.57   69.06   66.47   650100
Sep 12, 2016   68.71   69.71   68.22   69.48   66.87   956300
Sep 09, 2016   69.78   70.02   68.97   68.98   66.39   884700
Sep 08, 2016   70.75   70.98   70.20   70.21   67.58   565900
Sep 07, 2016   70.65   70.95   70.05   70.90   68.24   527800
Sep 06, 2016   71.83   71.87   71.11   71.50   68.82   430600
Sep 02, 2016   71.88   71.92   71.27   71.67   68.98   460900
Sep 01, 2016   71.23   71.74   71.08   71.64   68.95   575200
Aug 31, 2016   71.11   71.47   71.05   71.21   68.54   578000
Aug 30, 2016   71.05   71.34   70.38   71.34   68.66   508100
Aug 29, 2016   70.59   71.64   70.50   71.10   68.43   517600
Aug 26, 2016   70.83   70.98   70.05   70.49   67.84   359600
Aug 25, 2016   70.24   70.82   70.00   70.62   67.97   747500
Aug 24, 2016   70.40   70.46   70.05   70.28   67.64   676300
Aug 23, 2016   70.67   70.76   70.27   70.56   67.91   480700
Aug 22, 2016   70.15   70.61   70.12   70.48   67.84   535300
Aug 19, 2016   70.12   70.44   69.87   70.44   67.80   697500
Aug 18, 2016   70.31   70.77   70.22   70.32   67.68   550200
Aug 17, 2016   69.45   70.30   69.23   70.21   67.58   843200
Aug 16, 2016   69.90   70.01   69.26   69.28   66.68   396500
Aug 15, 2016   70.03   70.24   69.85   70.09   67.46   636900
Aug 12, 2016   69.88   70.25   69.64   70.15   67.52   947100
Aug 11, 2016   70.67   70.99   69.63   70.03   67.40   1152300
Aug 10, 2016   70.06   70.54   69.96   70.32   67.68   989000
Aug 09, 2016   70.67   70.96   70.11   70.23   67.59   937400
Aug 08, 2016   71.36   71.38   70.45   70.50   67.85   1122900
Aug 05, 2016   71.58   71.69   71.12   71.18   68.51   816200
Aug 04, 2016   71.51   71.88   71.15   71.43   68.75   1027800
Aug 03, 2016   71.32   71.75   70.82   71.53   68.85   995400
Aug 02, 2016   71.41   71.41   70.75   71.20   68.53   570400
Aug 01, 2016   71.00   71.43   70.65   71.42   68.74   851200
Jul 29, 2016   70.65   71.42   70.56   70.76   68.10   808500
Jul 28, 2016   70.82   71.47   70.42   70.87   68.21   878900
Jul 27, 2016   68.50   70.96   68.47   70.84   68.18   1420800
Jul 26, 2016   68.47   68.94   68.09   68.50   65.93   1247800
Jul 25, 2016   67.80   68.44   67.44   68.44   65.87   640800
Jul 22, 2016   67.32   67.93   67.22   67.79   65.25   534500
Jul 21, 2016   67.54   67.61   67.03   67.37   64.84   396400
Jul 20, 2016   68.16   68.21   67.64   67.74   65.20   402400
Jul 19, 2016   67.18   68.08   67.18   68.07   65.52   517700
Jul 18, 2016   68.66   68.66   67.44   67.60   65.06   627400
Jul 15, 2016   67.60   67.60   67.12   67.51   64.98   910200
Jul 14, 2016   67.64   67.85   66.94   67.37   64.84   836700
Jul 13, 2016   67.64   67.71   66.79   67.17   64.65   567900
Jul 12, 2016   66.70   67.37   66.59   67.31   64.78   655700
Jul 11, 2016   66.23   66.53   66.00   66.43   63.94   477700
Jul 08, 2016   65.42   66.10   65.23   65.88   63.41   830100
Jul 07, 2016   64.85   65.20   64.54   64.92   62.48   712300
Jul 06, 2016   64.64   64.91   64.34   64.74   62.31   733400
Jul 05, 2016   63.72   64.75   63.19   64.59   62.17   805100
Jul 01, 2016   64.71   65.18   64.51   64.77   62.34   656700
Jun 30, 2016   64.42   64.86   64.01   64.67   62.24   1398800
Jun 29, 2016   63.19   64.09   63.08   64.09   61.68   828500
Jun 28, 2016   61.75   62.66   61.43   62.60   60.25   989500
Jun 27, 2016   62.36   62.46   61.19   61.43   59.12   1023100
Jun 24, 2016   62.16   64.29   61.78   63.00   60.64   2018600
Jun 23, 2016   63.31   64.42   63.26   64.41   61.99   710800
Jun 22, 2016   63.09   63.25   62.89   63.09   60.72   759000
Jun 21, 2016   62.96   63.35   62.92   62.97   60.61   986100
Jun 20, 2016   64.61   64.88   63.05   63.09   60.72   915800
Jun 17, 2016   64.59   64.85   63.82   63.88   61.48   1300100
Jun 16, 2016   64.28   64.91   64.22   64.89   62.45   660100
Jun 15, 2016   64.87   65.45   64.66   64.80   62.37   713200
Jun 14, 2016   64.85   65.38   64.68   64.89   62.45   928700
Jun 13, 2016   65.28   65.97   65.09   65.11   62.67   709700
Jun 10, 2016   65.09   65.95   65.02   65.58   63.12   748200
Jun 09, 2016   65.16   65.74   64.88   65.66   63.20   783800
Jun 08, 2016   64.86   65.29   64.57   65.22   62.77   519500
Jun 07, 2016   65.11   65.50   64.86   64.89   62.15   919700
Jun 06, 2016   65.01   65.46   64.79   65.13   62.38   509200
Jun 03, 2016   64.90   65.28   64.21   65.07   62.32   594100
Jun 02, 2016   65.28   65.50   64.85   65.15   62.40   424300
Jun 01, 2016   65.50   65.80   65.38   65.60   62.83   717600
May 31, 2016   65.75   66.03   65.36   66.01   63.22   1240900
May 27, 2016   65.34   65.69   65.22   65.67   62.89   424900
May 26, 2016   65.38   65.45   64.66   65.02   62.27   587100
May 25, 2016   65.68   65.92   65.09   65.50   62.73   821500
May 24, 2016   64.00   65.70   63.84   65.62   62.85   987900
May 23, 2016   63.50   63.79   63.07   63.57   60.88   624200
May 20, 2016   63.41   64.00   63.08   63.62   60.93   565300
May 19, 2016   62.84   63.45   62.67   63.04   60.38   634400
May 18, 2016   62.30   63.19   61.59   63.05   60.38   1280100
May 17, 2016   63.73   63.90   62.31   62.53   59.89   645700
May 16, 2016   63.52   63.98   63.31   63.73   61.04   517700
May 13, 2016   64.09   64.46   63.45   63.68   60.99   556700
May 12, 2016   63.76   64.35   63.69   64.18   61.47   720400
May 11, 2016   64.43   64.66   63.44   63.62   60.93   960800
May 10, 2016   64.33   64.64   64.05   64.59   61.86   1140900
May 09, 2016   64.03   64.56   64.03   64.50   61.77   689300
May 06, 2016   63.17   64.26   62.94   64.03   61.32   1031100
May 05, 2016   62.69   63.40   62.69   63.20   60.53   846700
May 04, 2016   61.95   62.97   61.95   62.58   59.93   836100
May 03, 2016   62.09   62.48   61.62   62.27   59.64   462300
May 02, 2016   61.74   63.18   61.57   63.01   60.35   748300
Apr 29, 2016   62.58   62.58   61.25   61.71   59.10   1119000
Apr 28, 2016   63.59   64.39   62.67   62.86   60.20   865800
Apr 27, 2016   65.09   65.25   63.59   64.13   61.42   1163600
Apr 26, 2016   64.21   64.72   63.91   64.41   61.69   1249700
Apr 25, 2016   63.75   64.20   63.53   64.17   61.46   649900
Apr 22, 2016   63.70   64.43   63.55   63.99   61.28   675600
Apr 21, 2016   63.98   64.34   63.54   63.81   61.11   625200
Apr 20, 2016   64.13   64.35   63.76   64.13   61.42   735500
Apr 19, 2016   64.30   64.53   63.60   64.17   61.46   856600
Apr 18, 2016   64.03   64.55   63.90   64.14   61.43   723500
Apr 15, 2016   63.82   64.52   63.50   64.44   61.72   1272500
Apr 14, 2016   63.37   64.33   63.37   63.67   60.98   677600
Apr 13, 2016   63.44   64.17   63.21   63.95   61.25   1265600
Apr 12, 2016   63.65   64.05   61.76   63.15   60.48   1978400
Apr 11, 2016   64.17   64.70   63.73   64.28   61.56   1037600
Apr 08, 2016   64.40   64.40   63.48   63.65   60.96   722000
Apr 07, 2016   64.68   65.63   63.78   64.26   61.54   938200
Apr 06, 2016   64.81   65.03   63.93   64.95   62.20   1245200
Apr 05, 2016   65.15   65.62   64.90   64.98   62.23   1091700
Apr 04, 2016   66.39   66.39   64.87   65.55   62.78   1318300
Apr 01, 2016   66.12   66.66   65.60   66.09   63.30   1447500
Mar 31, 2016   65.39   66.55   65.17   66.38   63.57   1800300
Mar 30, 2016   66.03   66.69   64.84   65.17   62.42   1350400
Mar 29, 2016   64.67   65.58   64.67   65.57   62.80   1155800
Mar 28, 2016   64.34   65.00   64.07   64.68   61.95   792100
Mar 24, 2016   65.35   65.65   63.80   64.02   61.31   1560600
Mar 23, 2016   64.61   66.36   64.52   65.64   62.87   1584000
Mar 22, 2016   64.10   65.46   63.75   65.42   62.65   1504000
Mar 21, 2016   64.25   64.50   63.68   64.27   61.55   3101300
Mar 18, 2016   65.87   66.59   63.89   64.51   61.78   4397200
Mar 17, 2016   66.64   67.01   65.77   65.85   63.07   1891800
Mar 16, 2016   66.50   66.95   66.17   66.61   63.79   1207100
Mar 15, 2016   66.57   67.61   66.50   67.04   64.21   1237800
Mar 14, 2016   65.71   67.28   65.57   66.83   64.00   850100
Mar 11, 2016   65.48   66.40   64.54   65.98   63.19   1109400
Mar 10, 2016   64.80   65.08   63.11   64.97   62.22   2353500
Mar 09, 2016   65.41   65.95   64.87   65.37   62.37   749200
Mar 08, 2016   63.86   65.24   63.80   64.87   61.89   953800
Mar 07, 2016   64.77   64.90   63.96   64.24   61.29   760800
Mar 04, 2016   65.25   65.49   64.08   64.94   61.96   1176900
Mar 03, 2016   64.56   65.24   63.86   65.20   62.20   880700
Mar 02, 2016   64.99   64.99   63.58   64.49   61.53   1778800
Mar 01, 2016   63.82   64.42   63.17   64.27   61.32   1157300
Feb 29, 2016   63.96   64.39   62.79   63.29   60.38   1373700
Feb 26, 2016   64.73   65.10   63.81   63.85   60.92   790800
Feb 25, 2016   63.88   64.53   63.36   64.51   61.55   1190300
Feb 24, 2016   62.25   63.82   62.25   63.66   60.74   1011300
Feb 23, 2016   64.47   64.95   63.08   63.14   60.24   1343800
Feb 22, 2016   64.17   64.34   63.24   63.55   60.63   1145700
Feb 19, 2016   62.53   63.16   62.23   62.93   60.04   899600
Feb 18, 2016   63.19   63.53   62.69   62.88   59.99   1001700
Feb 17, 2016   61.89   63.21   61.83   62.96   60.07   986000
Feb 16, 2016   62.55   62.61   60.94   61.66   58.83   883400
Feb 12, 2016   61.46   61.54   60.08   61.31   58.49   783000
Feb 11, 2016   59.33   60.47   58.93   59.97   57.22   1044800
Feb 10, 2016   61.93   62.58   60.58   60.88   58.08   993500
Feb 09, 2016   59.97   62.21   59.95   61.49   58.67   1273900
Feb 08, 2016   58.65   60.58   57.85   60.21   57.44   2041000
Feb 05, 2016   60.28   60.65   58.53   59.40   56.67   1970600
Feb 04, 2016   61.73   62.21   58.69   59.85   57.10   2506700
Feb 03, 2016   62.54   62.77   60.40   61.60   58.77   2097400
Feb 02, 2016   61.00   62.53   60.75   62.32   59.46   2176300
Feb 01, 2016   61.96   62.11   60.39   61.74   58.90   2113800
Jan 29, 2016   59.45   62.36   58.71   62.00   59.15   2291800
Jan 28, 2016   57.98   59.85   56.25   58.89   56.18   1903700
Jan 27, 2016   58.74   59.96   57.97   58.30   55.62   1714800
Jan 26, 2016   57.09   58.62   56.76   58.53   55.84   1379500
Jan 25, 2016   57.54   57.99   56.56   56.60   54.00   1075400
Jan 22, 2016   56.66   57.93   55.46   57.73   55.08   999400
Jan 21, 2016   56.35   57.29   55.74   55.78   53.22   1150100
Jan 20, 2016   56.49   56.97   55.27   56.30   53.71   1245800
Jan 19, 2016   57.21   58.14   57.08   57.47   54.83   1287400
Jan 15, 2016   55.83   57.50   55.83   56.49   53.90   1438900
Jan 14, 2016   56.09   57.99   55.79   57.49   54.85   1546300
Jan 13, 2016   57.77   57.91   55.46   55.73   53.17   1448900
Jan 12, 2016   57.89   57.96   57.28   57.58   54.93   1278600
Jan 11, 2016   56.53   57.59   56.12   57.28   54.65   1509200
Jan 08, 2016   57.47   57.51   55.72   55.81   53.25   1372900
Jan 07, 2016   56.37   57.88   56.32   57.10   54.48   2842200
Jan 06, 2016   56.69   57.74   56.42   57.23   54.60   747900
Jan 05, 2016   56.59   57.53   56.52   57.40   54.76   1257400
Jan 04, 2016   56.90   57.15   56.01   56.54   53.94   1299400
Dec 31, 2015   58.77   59.06   58.17   58.17   55.50   807900
Dec 30, 2015   59.29   59.95   58.76   59.02   56.31   743300
Dec 29, 2015   59.54   60.11   59.18   59.38   56.65   1009400
Dec 28, 2015   58.03   59.20   57.80   59.11   56.39   1278400
Dec 24, 2015   58.05   58.17   57.74   57.99   55.33   368000
Dec 23, 2015   58.34   58.46   57.83   57.98   55.32   934600
Dec 22, 2015   56.85   58.13   56.26   58.01   55.35   1451000
Dec 21, 2015   56.49   57.27   55.99   56.47   53.88   909700
Dec 18, 2015   56.05   56.16   55.61   55.93   53.36   2284000
Dec 17, 2015   56.81   57.39   55.84   56.08   53.50   866300
Dec 16, 2015   57.10   57.29   56.19   56.89   54.28   1254500
Dec 15, 2015   56.56   57.21   56.54   56.77   54.16   1180400
Dec 14, 2015   54.81   56.12   54.80   56.08   53.50   1631600
Dec 11, 2015   55.11   55.67   54.62   54.86   52.34   1618300
Dec 10, 2015   56.26   56.56   55.74   55.96   53.39   1140400
Dec 09, 2015   58.07   58.13   56.23   56.46   53.63   1068400
Dec 08, 2015   57.04   58.10   56.76   57.92   55.01   1453800
Dec 07, 2015   58.70   58.94   57.31   58.28   55.36   865400
Dec 04, 2015   56.98   59.09   56.96   58.94   55.98   948400
Dec 03, 2015   58.71   58.71   56.29   56.98   54.12   1367200
Dec 02, 2015   58.93   59.03   58.34   58.51   55.58   846300
Dec 01, 2015   58.89   59.19   58.30   58.72   55.77   891800
Nov 30, 2015   58.94   58.99   58.22   58.62   55.68   986800
Nov 27, 2015   58.62   58.91   58.21   58.87   55.92   239000
Nov 25, 2015   58.49   58.78   58.33   58.45   55.52   505500
Nov 24, 2015   58.62   58.81   58.02   58.49   55.56   1233100
Nov 23, 2015   59.79   60.00   59.14   59.23   56.26   1186700
Nov 20, 2015   59.36   60.05   59.30   59.97   56.96   2787800
Nov 19, 2015   58.28   59.48   58.28   59.36   56.38   1225700
Nov 18, 2015   57.59   58.73   57.46   58.69   55.75   1402200
Nov 17, 2015   57.12   57.94   57.01   57.56   54.67   1402100
Nov 16, 2015   56.41   57.28   56.19   57.24   54.37   1213700
Nov 13, 2015   57.34   58.12   56.27   56.59   53.75   1612500
Nov 12, 2015   57.97   58.32   57.70   57.71   54.82   955600
Nov 11, 2015   58.49   59.13   57.82   58.49   55.56   775900
Nov 10, 2015   57.47   58.61   57.24   58.57   55.63   1313100
Nov 09, 2015   58.11   58.19   57.46   57.68   54.79   965200
Nov 06, 2015   58.69   59.35   57.93   58.24   55.32   1178400
Nov 05, 2015   58.15   58.93   58.07   58.62   55.68   772200
Nov 04, 2015   59.25   59.50   58.01   58.16   55.24   1358600
Nov 03, 2015   59.78   59.98   59.16   59.30   56.33   788100
Nov 02, 2015   58.25   59.68   58.03   59.67   56.68   1620100
Oct 30, 2015   59.25   59.40   57.70   57.89   54.99   1068400
Oct 29, 2015   59.02   59.35   58.76   59.22   56.25   981000
Oct 28, 2015   58.97   59.40   58.84   59.28   56.31   1085800
Oct 27, 2015   58.16   59.00   57.73   58.95   55.99   1398400
Oct 26, 2015   58.93   59.41   57.97   58.40   55.47   1277000
Oct 23, 2015   59.12   59.90   57.85   58.72   55.77   1807600
Oct 22, 2015   55.33   59.37   55.33   59.10   56.14   1644600
Oct 21, 2015   56.05   56.18   55.24   55.26   52.49   1048500
Oct 20, 2015   55.39   56.02   55.35   55.83   53.03   606700
Oct 19, 2015   54.77   55.46   54.75   55.44   52.66   760400
Oct 16, 2015   55.00   55.19   54.54   54.97   52.21   894200
Oct 15, 2015   53.82   54.94   53.70   54.91   52.16   912000
Oct 14, 2015   53.76   54.20   53.22   53.67   50.98   726000
Oct 13, 2015   53.81   54.36   53.22   53.61   50.92   1157700
Oct 12, 2015   53.18   54.28   52.84   54.13   51.41   663400
Oct 09, 2015   53.82   53.99   52.87   53.09   50.43   536400
Oct 08, 2015   53.16   53.88   52.75   53.78   51.08   756500
Oct 07, 2015   53.75   53.99   52.83   53.26   50.59   883100
Oct 06, 2015   53.59   53.61   52.92   53.38   50.70   805100
Oct 05, 2015   53.11   53.70   52.86   53.65   50.96   651300
Oct 02, 2015   51.67   52.64   50.98   52.63   49.99   826500
Oct 01, 2015   53.46   53.57   51.98   52.62   49.98   1266600
Sep 30, 2015   52.43   53.44   52.13   53.33   50.65   1308800
Sep 29, 2015   52.03   52.23   51.42   51.81   49.21   1318400
Sep 28, 2015   53.30   53.42   52.00   52.02   49.41   1028700
Sep 25, 2015   52.45   54.00   51.96   53.48   50.80   1070500
Sep 24, 2015   51.61   52.22   51.42   51.94   49.33   1512000
Sep 23, 2015   51.00   52.10   50.98   51.98   49.37   990500
Sep 22, 2015   50.49   51.05   50.44   51.04   48.48   1046400
Sep 21, 2015   50.86   51.21   50.65   51.17   48.60   1057800
Sep 18, 2015   50.15   50.65   49.89   50.47   47.94   1875200
Sep 17, 2015   51.84   52.18   50.84   50.95   48.39   1285100
Sep 16, 2015   51.49   51.91   51.25   51.84   49.24   1034900
Sep 15, 2015   51.72   52.00   51.44   51.73   49.14   933100
Sep 14, 2015   51.76   51.82   51.25   51.37   48.79   886800
Sep 11, 2015   51.18   51.76   50.91   51.75   49.15   551500
Sep 10, 2015   50.89   51.55   50.54   51.33   48.76   719700
Sep 09, 2015   52.41   52.48   50.81   50.95   48.39   999400
Sep 08, 2015   51.06   51.98   50.96   51.96   49.12   821400
Sep 04, 2015   50.69   50.86   50.04   50.30   47.55   769400
Sep 03, 2015   50.99   51.75   50.87   51.15   48.35   766800
Sep 02, 2015   50.63   50.84   50.08   50.78   48.00   954800
Sep 01, 2015   50.09   50.64   49.82   50.02   47.28   1604500
Aug 31, 2015   51.13   51.55   51.01   51.19   48.39   1383900
Aug 28, 2015   51.11   51.54   51.01   51.49   48.67   1276000
Aug 27, 2015   50.24   51.31   50.24   51.30   48.49   1794600
Aug 26, 2015   50.13   50.49   48.20   49.69   46.97   5780000
Aug 25, 2015   50.88   51.11   48.84   48.84   46.17   3335600
Aug 24, 2015   49.08   51.47   47.95   49.64   46.92   2449800
Aug 21, 2015   52.65   53.05   51.37   51.55   48.73   4102000
Aug 20, 2015   53.46   53.72   53.06   53.06   50.16   1251300
Aug 19, 2015   54.06   54.26   53.58   54.03   51.07   1413500
Aug 18, 2015   54.28   54.68   54.06   54.31   51.34   875600
Aug 17, 2015   54.05   54.40   53.55   54.17   51.21   942500
Aug 14, 2015   53.63   54.35   53.45   54.26   51.29   827200
Aug 13, 2015   53.08   53.98   52.94   53.63   50.69   813600
Aug 12, 2015   52.76   53.16   52.01   53.04   50.14   821700
Aug 11, 2015   53.32   53.51   52.94   53.31   50.39   815200
Aug 10, 2015   53.34   53.95   53.09   53.55   50.62   892500
Aug 07, 2015   52.53   53.00   52.46   52.93   50.03   1011300
Aug 06, 2015   52.72   53.50   52.35   52.78   49.89   1508700
Aug 05, 2015   51.58   52.55   51.45   52.47   49.60   1328700
Aug 04, 2015   51.10   51.60   50.93   51.38   48.57   2275100
Aug 03, 2015   50.69   51.03   50.69   50.99   48.20   923300
Jul 31, 2015   51.58   51.63   50.79   51.03   48.24   1054500
Jul 30, 2015   50.89   51.19   50.73   50.99   48.20   1112800
Jul 29, 2015   50.58   51.23   48.77   50.99   48.20   762200
Jul 28, 2015   51.31   51.67   50.46   50.64   47.87   1387500
Jul 27, 2015   51.76   51.90   51.08   51.17   48.37   940800
Jul 24, 2015   51.65   52.42   51.62   51.89   49.05   663800
Jul 23, 2015   50.89   52.22   50.86   51.53   48.71   731700
