Date,Open,High,Low,Close,Adj Close,Volume
Jul 14 2017,160.13,160.32,159.33,159.97,159.97,16371200.0
Jul 13 2017,158.74,159.78,158.42,159.26,159.26,13929200.0
Jul 12 2017,156.49,159.16,156.20,158.90,158.90,22739400.0
Jul 11 2017,153.37,155.42,152.91,155.27,155.27,13667700.0
Jul 10 2017,151.69,153.98,151.51,153.50,153.50,13378700.0
Jul 07 2017,149.25,151.99,149.19,151.44,151.44,13615900.0
Jul 06 2017,149.03,150.04,148.00,148.82,148.82,14951800.0
Jul 05 2017,149.00,150.85,148.13,150.34,150.34,14334300.0
Jul 03 2017,151.72,152.15,147.80,148.43,148.43,13862700.0
Jun 30 2017,151.90,151.92,150.06,150.98,150.98,17666000.0
Jun 29 2017,152.28,152.50,148.92,151.04,151.04,23973500.0
Jun 28 2017,150.92,153.47,149.86,153.24,153.24,16719100.0
Jun 27 2017,152.84,153.31,150.39,150.58,150.58,19360800.0
Jun 26 2017,156.25,156.50,153.20,153.59,153.59,18049700.0
Jun 23 2017,152.72,155.20,152.65,155.07,155.07,18027000.0
Jun 22 2017,153.01,154.55,152.91,153.40,153.40,13005500.0
Jun 21 2017,152.36,154.08,151.88,153.91,153.91,15039800.0
Jun 20 2017,152.88,153.84,152.21,152.25,152.25,14743900.0
Jun 19 2017,151.71,153.57,151.71,152.87,152.87,19026500.0
Jun 16 2017,149.59,150.83,148.60,150.64,150.64,22882400.0
Jun 15 2017,147.67,150.04,146.37,149.80,149.80,18994200.0
Jun 14 2017,151.26,152.40,149.05,150.25,150.25,20808800.0
Jun 13 2017,150.15,151.18,148.90,150.68,150.68,20483400.0
Jun 12 2017,148.17,149.20,144.56,148.44,148.44,33170200.0
Jun 09 2017,154.77,155.59,146.61,149.60,149.60,35577700.0
Jun 08 2017,154.08,154.73,153.10,154.71,154.71,17719700.0
Jun 07 2017,153.27,153.75,152.34,153.12,153.12,12066700.0
Jun 06 2017,153.41,154.52,152.48,152.81,152.81,13457100.0
Jun 05 2017,153.64,154.71,153.41,153.63,153.63,12520400.0
Jun 02 2017,151.85,153.63,151.30,153.61,153.61,16854400.0
Jun 01 2017,151.75,152.29,150.30,151.53,151.53,14530600.0
May 31 2017,152.70,153.35,151.09,151.46,151.46,18023900.0
May 30 2017,151.97,152.90,151.64,152.38,152.38,13226000.0
May 26 2017,152.23,152.25,151.15,152.13,152.13,14996200.0
May 25 2017,150.30,152.59,149.95,151.96,151.96,19891400.0
May 24 2017,148.51,150.23,148.42,150.04,150.04,17862400.0
May 23 2017,148.52,148.81,147.25,148.07,148.07,12817800.0
May 22 2017,148.08,148.59,147.69,148.24,148.24,12586700.0
May 19 2017,148.45,149.39,147.96,148.06,148.06,16187900.0
May 18 2017,144.72,148.15,144.51,147.66,147.66,23031600.0
May 17 2017,148.00,148.67,144.42,144.85,144.85,28300100.0
May 16 2017,150.11,150.21,149.03,149.78,149.78,14550800.0
May 15 2017,150.17,151.48,149.77,150.19,150.19,15064700.0
May 12 2017,150.40,150.46,149.63,150.33,150.33,9598200.0
May 11 2017,150.31,150.65,149.41,150.04,150.04,11841900.0
May 10 2017,150.23,150.52,148.86,150.29,150.29,12080700.0
May 09 2017,151.49,152.59,150.21,150.48,150.48,17453900.0
May 08 2017,150.71,151.08,149.74,151.06,151.06,15827500.0
May 05 2017,151.45,151.63,149.79,150.24,150.24,17148500.0
May 04 2017,150.17,151.52,148.72,150.85,150.85,36225500.0
May 03 2017,153.60,153.60,151.34,151.80,151.80,29782500.0
May 02 2017,153.34,153.44,151.66,152.78,152.78,21870400.0
May 01 2017,151.74,152.57,151.42,152.46,152.46,25218300.0
Apr 28 2017,149.50,151.53,149.07,150.25,150.25,30568000.0
Apr 27 2017,146.67,147.75,146.14,147.70,147.70,11275100.0
Apr 26 2017,147.09,147.59,146.09,146.56,146.56,12395000.0
Apr 25 2017,145.79,147.15,145.79,146.49,146.49,17767500.0
